Id,Response Date,clean_paraphrases,emotion,is_frustrated
91948905,2022-03-07 03:55:30,the leadsquared was updated a bit faster.,neutral,no
91948905,2022-03-07 03:55:30,the leadsquared was updated a bit faster.,neutral,no
84773973,2021-11-10 04:28:40,application gets stuck a lot.,neutral,no
84773973,2021-11-10 04:28:40,application can be flexible and appropriate for you.,neutral,no
84773973,2021-11-10 04:28:40,for the rapt.,neutral,no
83650795,2021-10-24 06:03:37,application is easy to focus on my data.,neutral,no
83650795,2021-10-24 06:03:37,application is easy to focus on my data.,neutral,no
92158102,2022-03-10 03:31:03,good and time are what application is.,neutral,no
84388906,2021-11-04 06:44:24,application is hard to use and error a lot.,neutral,no
84388906,2021-11-04 06:44:24,application is hard to use and error a lot.,neutral,no
84388906,2021-11-04 06:44:24,"application can either freeze or take too long to load, and the search field needs an upgrade.",neutral,no
84388906,2021-11-04 06:44:24,"application can either freeze or take too long to load, and the search field needs an upgrade.",neutral,no
84388906,2021-11-04 06:44:24,"application can either freeze or take too long to load, and the search field needs an upgrade.",neutral,no
84388906,2021-11-04 06:44:24,this is the worst crm interface i have used.,disgust,yes
84388906,2021-11-04 06:44:24,"i am finding application difficult to use because of the limitedfunctionality is very limited, and i am finding application difficult to use instead of making my life and reporting easier",disappointment,yes
84388906,2021-11-04 06:44:24,"i am finding application difficult to use because of the limitedfunctionality is very limited, and i am finding application difficult to use instead of making my life and reporting easier",disappointment,yes
84388906,2021-11-04 06:44:24,"i am finding application difficult to use because of the limitedfunctionality is very limited, and i am finding application difficult to use instead of making my life and reporting easier",disappointment,yes
84388906,2021-11-04 06:44:24,"i am finding application difficult to use because of the limitedfunctionality is very limited, and i am finding application difficult to use instead of making my life and reporting easier",disappointment,yes
92363547,2022-03-14 04:17:55,slow to process can be better.,neutral,no
92624845,2022-03-18 00:10:54,not user-friendly and has many lags.,disapproval,yes
92624845,2022-03-18 00:10:54,not user-friendly and has many lags.,disapproval,yes
83926304,2021-10-28 04:13:33,not able to send an email.,neutral,no
92687287,2022-03-19 02:00:04,i start my appointment from the pc.,neutral,no
92899963,2022-03-23 03:53:48,i enjoy working with leadsquared.,joy,no
92899963,2022-03-23 03:53:48,i enjoy working with leadsquared.,joy,no
92899963,2022-03-23 03:53:48,i like the reminder system the most.,love,no
92900405,2022-03-23 04:10:57,"some time, a network issue.",neutral,no
92900356,2022-03-23 04:09:06,scan and back system can be solved.,neutral,no
92965429,2022-03-24 03:58:33,application is good to manage all the leads on one platform.,admiration,no
92965429,2022-03-24 03:58:33,application is good to manage all the leads on one platform.,admiration,no
93232259,2022-03-29 03:15:26,the admission already done keeps appearing in leadsquared as open.,neutral,no
93232259,2022-03-29 03:15:26,"if leadsquared could copy the epms inquiries, then application should update the status from epms.",neutral,no
93232259,2022-03-29 03:15:26,"if leadsquared could copy the epms inquiries, then application should update the status from epms.",neutral,no
93232259,2022-03-29 03:15:26,"if leadsquared could copy the epms inquiries, then application should update the status from epms.",neutral,no
93303102,2022-03-30 04:15:57,maintaining our activities is very helpful.,approval,no
93302819,2022-03-30 04:06:34,sending otp is a poor method.,disapproval,yes
93302819,2022-03-30 04:06:34,application has a lot of technical issues.,annoyance,yes
83145346,2021-10-16 03:14:40,application is easy to work a mis loan.,approval,no
83145346,2021-10-16 03:14:40,application is easy to work a mis loan.,approval,no
83081964,2021-10-15 04:26:09,application is good to track all customers.,admiration,no
83081964,2021-10-15 04:26:09,application is good to track all customers.,admiration,no
79562711,2021-08-22 05:18:59,its fast and easy to use.,neutral,no
79562711,2021-08-22 05:18:59,its fast and easy to use.,neutral,no
82936991,2021-10-13 04:03:11,my work is easy because of the advanced search filters.,neutral,no
82936991,2021-10-13 04:03:11,my work is easy because of the advanced search filters.,neutral,no
93582142,2022-04-04 04:24:16,shut this down.,anger,yes
82793608,2021-10-11 00:14:42,i like how good leadsquared is.,love,no
93859267,2022-04-08 07:59:19,there needs to be more information put up for a particular customer experience.,neutral,no
93859267,2022-04-08 07:59:19,there needs to be more information put up for a particular customer experience.,neutral,no
82716739,2021-10-09 02:43:19,there are notes and the stage.,neutral,no
93911064,2022-04-09 04:03:27,the user interface is slow.,annoyance,yes
77357480,2021-07-16 04:10:05,i still use the old version.,approval,no
84065756,2021-10-30 03:43:40,remove the otp system from your farming process.,neutral,no
78240495,2021-07-31 04:49:49,"to dial a contact, we have to open each lead.",neutral,no
78333024,2021-08-02 05:13:30,the user interface is very unfriendly.,confusion,yes
78756075,2021-08-09 04:50:51,application is difficult to remember complicated filters.,confusion,yes
78756075,2021-08-09 04:50:51,application is difficult to remember complicated filters.,confusion,yes
78829092,2021-08-10 04:37:25,application needs to be a little more convenient.,neutral,no
78900545,2021-08-11 04:39:22,activity needs to be updated easily.,neutral,no
78900545,2021-08-11 04:39:22,activity needs to be updated easily.,neutral,no
78970398,2021-08-12 04:24:49,all history is available with calls.,neutral,no
80243135,2021-09-01 05:13:15,lead management and search options can be improved.,neutral,no
80243135,2021-09-01 05:13:15,lead management and search options can be improved.,neutral,no
79038902,2021-08-13 05:18:23,too much hang while using.,neutral,no
79038902,2021-08-13 05:18:23,too much hang while using.,neutral,no
84152618,2021-11-01 04:15:52,the file process is good.,admiration,no
79253528,2021-08-17 04:58:04,application should be a better way to copy it.,neutral,no
79253528,2021-08-17 04:58:04,we could copy the number from the left side blue box.,neutral,no
76797137,2021-07-07 02:42:04,application is hard to put together my thoughts.,neutral,no
76797137,2021-07-07 02:42:04,"if interested, connect me to sand.",neutral,no
93507487,2022-04-02 02:59:16,this application should be easier to use.,optimism,no
93507487,2022-04-02 02:59:16,this application should be easier to use.,optimism,no
84230720,2021-11-02 03:22:38,the application consumes a lot of battery and is difficult to manage.,disapproval,yes
84230720,2021-11-02 03:22:38,the application consumes a lot of battery and is difficult to manage.,disapproval,yes
79457274,2021-08-20 04:13:58,"compared to competitor, customization and user-friendly.",neutral,no
79457274,2021-08-20 04:13:58,"compared to competitor, customization and user-friendly.",neutral,no
79457274,2021-08-20 04:13:58,"compared to competitor, customization and user-friendly.",neutral,no
79613039,2021-08-23 04:23:43,everyone can understand the details in a good way.,neutral,no
79613985,2021-08-23 04:55:06,good need some improvement.,optimism,no
77417683,2021-07-17 04:45:39,"dropping of calls many times, calls not getting recorded, and overall improvement is needed.",optimism,no
77417683,2021-07-17 04:45:39,"dropping of calls many times, calls not getting recorded, and overall improvement is needed.",optimism,no
79687232,2021-08-24 04:45:40,try to update for buzz fix.,neutral,no
84405270,2021-11-04 12:35:11,one place for all communication.,neutral,no
79908225,2021-08-27 04:35:55,application is easy to use with leadsquared and even a new guy can learn it within a day.,neutral,no
79908225,2021-08-27 04:35:55,application is easy to use with leadsquared and even a new guy can learn it within a day.,neutral,no
79908225,2021-08-27 04:35:55,application is easy to use with leadsquared and even a new guy can learn it within a day.,neutral,no
79908225,2021-08-27 04:35:55,the filters are easy to use.,approval,no
79908225,2021-08-27 04:35:55,the filters are easy to use.,approval,no
78972424,2021-08-12 05:23:07,a lot of errors.,approval,no
78972424,2021-08-12 05:23:07,yesterday report was not working.,disappointment,yes
78972424,2021-08-12 05:23:07,yesterday report was not working.,disappointment,yes
86675372,2021-12-09 04:32:26,back-end processing is not real-time and the user interface is slow.,neutral,no
86675372,2021-12-09 04:32:26,back-end processing is not real-time and the user interface is slow.,neutral,no
79982842,2021-08-28 06:52:10,application is smooth and helpful.,neutral,no
78239373,2021-07-31 04:06:15,application is easy for segregating.,neutral,no
80023992,2021-08-29 04:48:46,information for business is complex.,confusion,yes
80023992,2021-08-29 04:48:46,the clone method is poor.,disapproval,yes
80071430,2021-08-30 04:44:53,application can take a lot of time for application to work.,neutral,no
80071430,2021-08-30 04:44:53,application can take a lot of time for application to work.,neutral,no
80071430,2021-08-30 04:44:53,application can take a lot of time for application to work.,neutral,no
76940717,2021-07-09 05:43:55,the previous leadsquared was more user-friendly.,approval,no
76940717,2021-07-09 05:43:55,the previous leadsquared was more user-friendly.,approval,no
86285033,2021-12-03 04:16:55,first thing to do is to update tool and call banks are not scheduled on time.,neutral,no
86285033,2021-12-03 04:16:55,first thing to do is to update tool and call banks are not scheduled on time.,neutral,no
84849644,2021-11-11 03:35:20,the network issue was confusing during the follow-up.,confusion,yes
84849644,2021-11-11 03:35:20,the network issue was confusing during the follow-up.,confusion,yes
80156885,2021-08-31 05:11:04,application should be easy to use.,neutral,no
80156885,2021-08-31 05:11:04,application should be easy to use.,neutral,no
84525367,2021-11-06 03:56:09,application is difficult to make the process user-friendly.,neutral,no
84525367,2021-11-06 03:56:09,application is difficult to make the process user-friendly.,neutral,no
80232624,2021-09-01 01:12:07,application takes a lot of time for your team to fulfill any new requests.,neutral,no
77095021,2021-07-12 07:36:15,application is one of the worst applications i have used.,disgust,yes
78713205,2021-08-08 04:32:37,there are some issues.,approval,no
80327175,2021-09-02 04:35:30,the way it is designed is correct.,approval,no
80473082,2021-09-04 04:54:50,the leads stage is not changing.,realization,no
80473082,2021-09-04 04:54:50,the follow-up is not in contact with the dnp stage.,neutral,no
82659846,2021-10-08 07:37:07,"most of the contacts people do not own properties, so you have to update your system.",neutral,no
82659846,2021-10-08 07:37:07,thank you so much.,gratitude,no
80694111,2021-09-08 04:17:55,multiple task assigning and task deletion are slow processes.,neutral,no
80694111,2021-09-08 04:17:55,multiple task assigning and task deletion are slow processes.,neutral,no
